#Num,B1044.101,B1044.101.2,B1044.101.2b,B1044.101b,B1049.012,B2022.201_ud,B2022.201_ud.2,C1011.001a,C1011.001a.2,C2011.001a,C2011.001a.2,C3011.001a,C3011.001a.2,C3032.003a,D1014.011,D1014.011_ridr,D2021.023a,D2021.023b,D2022.013a,D2022.013b,D2022.023a,D2022.023b,D2031.023a,D2031.023b,D3031.013f,D3031.023i,D3041.001c,D3041.011c,D3041.032c,D3041.041b,D3052.013i,D4011.023a,D4011.023ab,D4011.053a,D4011.053ab,D5012.023b
714,0.0,0.0,0.0,0.0,715695.2057271375,0.0,0.0,122727.32387298079,182193.56567377772,0.0,0.0,50794.36660750837,46236.14610289545,0.0,106488.39734431572,133646.06389362892,0.0,0.0,15322.834995376812,0.0,0.0,0.0,11654.30614645406,617.9729313786582,0.0,0.0,0.0,0.0,12369.841750009971,1710.2339526669732,0.0,0.0,0.0,2281.750231555065,0.0,0.0
715,0.0,0.0,0.0,0.0,426046.9038555903,106873.68087347894,0.0,161229.61956587055,43514.096156832806,0.0,0.0,46304.83322097358,47716.7237722422,0.0,0.0,150749.50260912403,0.0,0.0,11902.887921914571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.3742102697788,0.0,0.0,0.0,0.0,0.0,2883.5924636596983,1840.6143925914096,0.0,0.0
716,0.0,0.0,0.0,0.0,389335.6267633035,0.0,0.0,258725.00277766614,129701.61551224078,0.0,0.0,42720.811720959246,48100.125278615604,2928.576897314839,0.0,0.0,46.245839127857415,153.19997861734257,13163.429055367043,888.0988495578155,476.18958158787257,166.23748253215953,0.0,681.5870309143033,133451.97469352814,0.0,6573.890282827842,5407.508096501331,40008.445551917524,6069.659999071079,2236.7288041824977,8466.560691974697,701.1628210914723,8255.13020766391,4925.086784926988,10168.382774014146
717,0.0,0.0,0.0,0.0,207788.15379455744,23019.575780418574,80589.53100725972,85976.30553064261,120004.1158806256,0.0,0.0,48571.697627869944,46357.18627638484,0.0,0.0,0.0,45.78745278316781,25.396028562626526,17419.94159805345,327.08812379840697,0.0,33.286259302886585,0.0,1934.0223845002297,0.0,0.0,1548.6181923988952,3706.4091985070418,24009.58082783219,6745.2886866436165,0.0,516.028511521907,0.0,1324.9283861459148,0.0,0.0
718,0.0,0.0,0.0,0.0,697103.626767302,48653.28277399497,0.0,109241.75234710446,120112.33943012888,0.0,0.0,46641.16704975828,45781.96971300766,0.0,0.0,200869.95557640668,0.0,37.95282685099258,1448.2860087353167,0.0,21.778920955477457,0.0,0.0,0.0,0.0,0.0,0.0,538.4303486811094,3589.6041645883706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,395243.2912529572,76980.19425514668,114494.67676107344,97908.92607439296,98416.35732161415,0.0,0.0,46280.82576347972,40335.58725210156,0.0,80938.13070829882,424805.81938651315,0.0,34.34255892831194,12465.821932295768,0.0,124.44228220781547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10304.343311985533,3501.2100310898077,0.0,479.77442712863825,0.0,1890.494898550479,0.0,10684.56082473924
720,0.0,0.0,0.0,0.0,385093.1705806793,0.0,0.0,180831.54993827193,135791.14353880569,0.0,0.0,38647.554693779646,46063.389815289236,0.0,0.0,0.0,0.0,0.0,13878.21469315755,1553.417967866228,31.68825624155151,70.8853419143509,3253.6143787386995,1111.5994350096034,0.0,0.0,0.0,367.6940863259479,16282.617740058886,5586.387749299503,0.0,1209.4210426935258,0.0,1902.7924952507744,0.0,9354.619057150063
721,0.0,0.0,0.0,0.0,1007975.4927304155,31078.66014206661,0.0,173895.74761357732,201260.9945154331,0.0,0.0,43331.30905994068,45293.545138278714,0.0,43808.86444997662,0.0,168.00634116345526,15.117398121440186,4428.355459649205,282.6913391322944,22.151411638931396,38.55360189031755,0.0,795.9162424390888,0.0,0.0,8744.11375960743,0.0,17753.24757536423,5214.006395352722,0.0,556.2920305549866,0.0,1310.8462674992347,0.0,0.0
722,0.0,0.0,0.0,0.0,716008.5690153739,17642.548639685967,0.0,119321.56587867916,154670.38116267647,0.0,0.0,47269.662280150886,48971.885308229175,0.0,0.0,0.0,0.0,115.35656729872204,5696.004439767947,0.0,0.0,37.11909387690961,0.0,0.0,159824.7184668368,0.0,0.0,0.0,13378.017884178606,0.0,1418.9809545027651,912.1993213701111,2632.128461745151,0.0,0.0,0.0
723,0.0,0.0,0.0,0.0,721797.2052820434,168085.84878356225,104850.44112349249,237759.2102548657,99451.31233021902,0.0,0.0,42517.67346478426,37361.804295243644,0.0,0.0,242997.2855936652,0.0,21.865298586489494,9454.737574650642,0.0,0.0,45.93270158756048,0.0,0.0,0.0,0.0,0.0,0.0,7407.104847968368,0.0,0.0,1680.4020482125065,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,669621.7948302306,0.0,0.0,120685.83455753206,111321.96580962444,0.0,0.0,44227.100014614705,37768.93432159755,0.0,0.0,211441.79166188827,0.0,54.28060679766124,11143.501096918253,0.0,28.181532027955615,13.857717987597942,0.0,760.8166664917298,0.0,0.0,2971.7220939674007,0.0,30735.99338238198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,18122.382266534853,0.0,0.0,0.0,115923.01292510988,27041.680272885093,149023.80027689532,144808.48442526022,86443.40889266245,0.0,0.0,46294.15919279382,40523.39695424285,0.0,82690.6353915623,0.0,0.0,112.47430992368466,17143.052500364185,1974.298232999166,0.0,193.5416166820086,0.0,260.5506180394214,0.0,0.0,9738.904992174968,4683.550414594218,49939.96797995556,18386.58008635967,3071.279657294501,1603.5059866144866,0.0,3892.787324619352,0.0,0.0
726,0.0,0.0,0.0,0.0,395909.010875282,36575.374491940835,0.0,91842.86707601098,76123.13176819122,0.0,6123.7352310045535,42571.70174104797,43029.33160714492,0.0,60695.09711038419,146843.42575149375,0.0,0.0,6594.405360346214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.7011871360755,0.0,8881.890068764153,1790.6301991246564,0.0,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0,31144.22732529581,0.0,484925.6287419187,0.0,0.0,124100.01856750458,187765.19604554906,0.0,0.0,46408.709595094595,43314.88404986485,0.0,0.0,0.0,68.30607441967857,99.81666837498298,16048.292462385172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.70889768945753,12437.173997969097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0.0,0.0,0.0,0.0,260307.52756220434,0.0,37970.57647993065,80166.5285417306,114016.90567537147,0.0,0.0,45508.11634490465,51572.53574429154,0.0,0.0,0.0,305.23637886029735,58.333163142013696,6608.314525598725,0.0,441.4930146134447,31.038903424073172,8587.183175458542,515.1505174336912,0.0,0.0,3626.9012417389163,3710.867985184459,18383.15769647966,4288.837976197508,0.0,5524.589241450104,0.0,1173.164390608837,0.0,0.0
729,0.0,0.0,0.0,0.0,543247.3989249305,0.0,21678.20216630697,102695.9272080244,123547.15463559017,0.0,0.0,43297.07220100112,39433.42876431207,1454.0437483045455,0.0,230333.26429186828,46.1692226842645,144.13893403682982,5533.750391017955,1533.6905670777978,0.0,64.38643815591942,6742.8261653704785,462.07898529975006,0.0,0.0,9608.158683897938,7343.486111052589,45527.76112250355,8728.391808860008,0.0,1644.5327691975149,0.0,5475.498560488659,0.0,0.0
730,0.0,0.0,0.0,0.0,742646.397141486,126201.73214435976,63746.56847781426,116248.82084336852,95815.60076256635,30058.967400196154,0.0,42962.50767473415,46901.86907294713,0.0,0.0,123065.04489187352,0.0,0.0,2525.482264161753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.075975828011,0.0,0.0,0.0,1154.818605288183,0.0,0.0,0.0
731,0.0,0.0,17520.28971281307,0.0,883520.9596694894,0.0,22419.447539352906,86823.45776192383,171699.8790023853,0.0,0.0,49625.405516138744,49264.78225229185,0.0,0.0,0.0,0.0,0.0,1324.7779956609386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225.79719818098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.0,0.0,0.0,0.0,972773.405372224,161198.82220299594,133536.65523852475,78982.77988475245,105220.16692426371,0.0,0.0,40506.09963035207,42727.27024857004,0.0,0.0,290155.38072081824,0.0,0.0,6985.108153226244,312.6981244661748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.7677913554208,15838.101590037468,0.0,0.0,0.0,0.0,1996.062729972984,0.0,0.0
733,0.0,0.0,0.0,0.0,445130.96420147474,59325.66456391031,44091.68319967168,92610.18261951732,91448.79876022389,0.0,0.0,40027.0299032331,45111.20971572635,0.0,0.0,126762.40638308435,0.0,0.0,1298.832541888012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.273920764557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,73824.98417680916,849836.2785634926,93502.27605736128,0.0,119691.08087339654,157699.47745992712,0.0,0.0,44377.274304053746,43785.59459730665,0.0,58368.43461613474,98708.40876931153,0.0,34.2042022499792,10780.721001204873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.36080019131055,7315.617953210061,1191.9324660784994,2607.66800476073,713.1991725623996,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,383257.1097783339,0.0,22315.353715268986,62365.59065509138,80273.24989517749,0.0,0.0,48777.31317206017,46001.27368250949,0.0,54633.006415491356,0.0,0.0,49.794264505621975,8980.615979046654,1523.1792336379483,0.0,118.04792034372213,13967.30609148403,0.0,0.0,0.0,703.813007621144,610.6916143317471,20693.84545898372,3158.5053045919403,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0,928068.406964979,55091.642615324265,0.0,158925.9371912221,101187.978049039,6111.397481960753,0.0,48507.518417710126,45463.385551522966,0.0,8766.135730745551,0.0,0.0,0.0,6078.83387587033,0.0,35.865142742812836,56.72326707011603,0.0,0.0,0.0,0.0,0.0,810.5655579307261,7417.362541777706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0,521255.09074191545,0.0,30641.742720379527,122589.43941078783,79209.92053734844,0.0,0.0,51770.14560393983,54260.335461813935,37541.44335380161,56647.470436933836,0.0,0.0,49.22831577946879,1879.4655365485223,475.9443863792541,145.71603891424132,23.5699641324251,0.0,0.0,0.0,0.0,2694.714756489842,3212.915547866486,11017.538518918684,2737.1361554078785,0.0,1150.4031781015542,0.0,1508.0976196011572,0.0,0.0
738,0.0,0.0,0.0,0.0,623301.4342956477,49420.31380545952,62020.150536979985,208829.6419099199,95849.4091741822,0.0,0.0,47095.036548005075,44093.45943821559,0.0,0.0,0.0,0.0,114.16234802718071,9981.781031501103,630.0276090193382,166.49802475070817,86.94622622603322,0.0,1237.2420693857669,0.0,0.0,4049.5459800747685,736.5102979061126,15113.192543953033,8958.653667890241,110191.08686958713,4393.95755441985,0.0,1052.1669243078402,0.0,0.0
739,0.0,0.0,0.0,0.0,761331.1355253386,0.0,37989.368888559184,135620.69741996937,92925.68943840772,0.0,0.0,46203.04762905782,44014.24490274333,0.0,0.0,295364.145239544,0.0,0.0,25004.85071618587,0.0,0.0,52.10166550536698,12343.602459913713,242.1660517662739,0.0,0.0,1602.867849934551,4414.727596873965,25160.907027157715,2549.89352461906,143327.29995292777,6773.979726632309,0.0,1548.7023261181537,0.0,19397.37947106036
740,0.0,0.0,0.0,0.0,648159.1894070939,61281.70192702397,100693.13939525063,114624.5326805592,109215.24475615364,4953.846852792515,0.0,45410.58957297987,42270.385465360145,0.0,0.0,396040.5862482017,0.0,18.5594437333901,6615.458010019558,1624.1655506296163,40.99440056440433,42.42541617593984,0.0,0.0,0.0,0.0,5485.052399033677,316.61890855511314,19967.493928231088,5126.892015749992,2371.6313514852695,1527.6963300258508,0.0,1534.6769881868436,0.0,11329.71721830639
741,0.0,0.0,0.0,0.0,175955.84110785034,77251.94260773394,54663.74388527212,109585.02718057958,81214.14952039944,0.0,0.0,46879.28379701739,47329.02885901816,0.0,0.0,0.0,0.0,89.49783496797966,10081.504205598632,333.61129412460434,673.8812899722191,0.0,0.0,0.0,0.0,0.0,5638.243313257891,0.0,9886.061676499294,1109.146308837122,0.0,5260.242998420196,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0,1470497.5733657957,60200.82104863916,0.0,80831.87209320973,195064.6518885879,0.0,0.0,42449.638847611845,43270.28390076042,0.0,0.0,0.0,0.0,129.37391137921725,12539.84468239576,3001.8491213507764,57.715844594006406,66.07285756980795,12123.577752265048,389.1768766341694,0.0,0.0,6359.185130159587,3435.257695462342,21703.468456557563,9212.381478014464,0.0,8308.403275697448,0.0,1415.7005778277048,0.0,12248.339106103002
743,0.0,0.0,0.0,0.0,584150.8948999234,39877.51112532137,0.0,124549.55474611165,111430.63980597448,0.0,0.0,40619.007615937364,44643.986378315196,0.0,128725.27707650827,0.0,0.0,0.0,3156.7922603389516,0.0,0.0,48.492412718660944,0.0,0.0,0.0,0.0,0.0,0.0,10643.311957887201,1021.3118702020535,2233.681079101903,0.0,1781.8571086205152,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0,1272663.5302883403,56598.17894700277,0.0,123773.34972039302,191126.87814642693,0.0,0.0,47002.32594900982,47774.83711461403,0.0,0.0,0.0,0.0,0.0,2810.494500414717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5114.845932362781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,0.0,666368.909087912,87186.85131712341,26558.106042449752,114655.74799749693,128715.07240870713,0.0,0.0,38795.54553555773,45002.849965183814,0.0,160899.42687924273,0.0,0.0,0.0,1410.0755660954799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.6521596508984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,93255.92671268311,0.0,282196.16455382935,94166.33021737228,52666.86560824268,144986.83978265204,109950.80643975323,0.0,8812.42112502623,51383.46332316947,51527.423501178426,0.0,0.0,0.0,0.0,172.29416550170464,11112.80781789267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0407911614359,1080.0839186130531,8268.806036494429,6507.344753172413,0.0,1588.1813267682965,0.0,0.0,4876.039871837423,0.0
747,0.0,0.0,0.0,0.0,169178.55929928753,37381.57322174609,0.0,126011.28481337563,81952.08817819979,0.0,5809.9616776617295,56043.38195890865,40149.03243048888,0.0,0.0,89645.34360687945,86.54956369864944,0.0,10846.418822683721,848.2479810990898,0.0,48.911220028158944,0.0,0.0,0.0,0.0,0.0,0.0,12163.552537634125,1670.205519949067,155202.07516856608,1396.3329610048777,0.0,1433.51499567147,0.0,0.0
748,0.0,0.0,0.0,0.0,1029144.9905211665,0.0,42955.38186330264,190541.30639808965,164703.80651740974,0.0,0.0,43031.43739142073,46264.58921781104,0.0,86088.233717103,0.0,0.0,0.0,3036.3821011416694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15494.785720528798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,425213.07457161485,149608.45189980452,71423.59728994366,102636.5366457361,101224.99536726506,0.0,2360.327351951068,42023.82503014407,46217.842412581034,0.0,0.0,0.0,0.0,0.0,2267.221141861633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.1734334692296,0.0,0.0,0.0,2511.859997333261,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,490565.9867137475,23145.119518293326,0.0,115229.18610530393,118870.86281177397,1545.2842326230364,0.0,40972.353372754216,45231.82707779935,0.0,158676.98662369506,0.0,0.0,68.91351097136561,12512.246766765289,439.97949853381596,0.0,53.43598123693578,7283.578601381568,0.0,0.0,0.0,0.0,0.0,25417.36401627373,0.0,0.0,651.0035948894931,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0,870682.99192098,0.0,0.0,142525.3130249037,153997.32904020653,0.0,0.0,45107.68280215861,42533.54568705775,0.0,125162.73963273026,0.0,0.0,0.0,15098.576448765562,1158.734340575494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.149568190081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0,931233.8913375475,24632.374865912883,50685.753316402,141540.6937125404,151809.9782160717,0.0,0.0,51840.533664013434,44379.634852842275,0.0,62548.68059433444,329016.4938209555,0.0,61.311333586193896,7007.9694678102915,0.0,0.0,0.0,0.0,733.7003819226654,0.0,0.0,0.0,6746.199940252499,9662.314485316656,0.0,0.0,706.0124368487758,0.0,2626.4796377658886,0.0,0.0
753,0.0,0.0,0.0,0.0,306296.56401029177,24099.602686772745,0.0,79077.83630270245,131232.4964234073,0.0,8742.349624539838,41354.06506879641,48612.684432694135,0.0,47628.72634650401,0.0,0.0,26.236344590197263,12875.109791191711,212.94751332988966,0.0,103.34930235769093,0.0,0.0,0.0,0.0,2795.6115927743963,4174.4590874638225,15128.013169938453,1359.889032680485,2424.8446209393123,7132.851005173771,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0,504216.50653506647,0.0,0.0,161563.6229585436,117847.33122109727,0.0,0.0,45124.10296989684,45148.87272719541,0.0,78751.90886661249,0.0,25.932928403530276,75.82362044654965,5630.075863347873,774.6459157323304,75.6405768117913,29.019049718815214,0.0,1544.158520518948,0.0,0.0,1690.8299738189262,4856.551366424223,28370.95814139001,4940.703468881193,0.0,1453.8529126953174,0.0,3111.496745606524,0.0,0.0
755,0.0,0.0,0.0,0.0,495607.43979893636,0.0,0.0,121970.31275295206,88826.44923082572,0.0,0.0,44947.191816482824,45909.58480239687,0.0,0.0,129025.05782260047,0.0,0.0,4648.114059618023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.8882315817527,0.0,0.0,0.0,1382.2724831081907,0.0,2845.703555418791,0.0
756,0.0,0.0,0.0,0.0,750526.4253750211,56285.15164607615,66072.76723617702,184742.92296568953,90985.57333234315,8460.439891865144,0.0,42079.91441585564,44893.30904408503,0.0,112052.17748924729,0.0,0.0,69.52989194851459,3582.1048270087226,0.0,302.2827680792667,50.612950527953416,0.0,1266.7329689176531,0.0,0.0,1031.6868072451546,0.0,14887.101303125475,2762.8538322661943,0.0,758.5406060681707,0.0,0.0,0.0,13243.646970823993
757,0.0,0.0,0.0,0.0,428625.2291871505,0.0,104807.22291637752,181281.76168059005,90769.10892497745,0.0,0.0,43845.348772254525,42337.51927291493,0.0,0.0,107116.58633018988,58.91352656922242,0.0,10778.792611957466,298.6402459261663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.51101383913436,10689.794903575514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0,785626.0880050026,0.0,0.0,125532.41538792159,120312.28976337216,0.0,0.0,44740.315181020705,46173.061409959875,0.0,103090.60368737373,0.0,100.75765726572949,54.28060679766124,9912.880793627126,481.6895095841513,68.38960265514271,156.16125013940348,0.0,643.1328984727467,0.0,0.0,5976.636977725899,590.2590023870052,24971.112653459157,2756.4983250111504,0.0,4673.208583295925,0.0,1173.164390608837,0.0,8016.236430461553
759,0.0,0.0,0.0,0.0,423692.1569747053,45978.87615534246,0.0,91418.82025959679,170535.9449776467,0.0,0.0,44965.18260621531,53601.68908482396,0.0,0.0,0.0,0.0,0.0,10032.654946646977,0.0,0.0,55.138111717239426,0.0,0.0,0.0,0.0,0.0,0.0,12740.240111391178,0.0,0.0,0.0,0.0,0.0,0.0,9568.118519853695
760,0.0,0.0,0.0,0.0,436377.57635114214,21000.31379373536,174480.00953721715,116551.73784121643,181812.9110280042,0.0,0.0,46404.30944292885,49279.12196971418,0.0,20688.40949386459,226502.19618374444,117.57254808625561,118.75009748306545,10311.789497251682,0.0,0.0,239.69556304593507,0.0,1750.6380639936124,0.0,0.0,3463.9525283281146,297.18410590968614,20664.8168796217,7436.71940463788,0.0,1778.1688935190011,0.0,1736.9511929509,0.0,0.0
761,0.0,0.0,0.0,0.0,382684.5240922676,0.0,55709.40364325638,93522.95135095074,127063.98979319123,0.0,0.0,45424.97031285507,43129.690617992346,0.0,0.0,0.0,57.00630709333844,78.17733405450787,9284.878398770452,2235.309373976856,0.0,170.53922002454487,9431.197059347904,1882.192659118158,0.0,0.0,10689.575036535738,6475.15875557174,44587.944493892435,7377.731342635373,0.0,5981.673875554681,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0,616207.4132373866,0.0,21180.726751426206,153265.13661770354,161410.58327207327,0.0,0.0,45274.697423097336,44934.65445424381,0.0,0.0,114642.73472304193,0.0,97.27954776318333,10115.593924072888,0.0,11.733327598634354,11.94468770319236,0.0,0.0,2327.0466071166875,98160.41676327998,7385.378138817399,4470.0189813808,25182.76702218422,5824.241716797593,160650.67183632238,408.47453435809234,0.0,929.272664043836,0.0,0.0
763,0.0,0.0,0.0,0.0,705266.6794947954,44228.58789569009,0.0,173210.8323046382,146781.7609671834,0.0,0.0,45856.24541910923,48122.789396738204,0.0,69989.18493343024,354662.1180611966,0.0,75.95258541007017,18233.391111983226,0.0,16.126615630097742,168.9785099911772,0.0,0.0,0.0,0.0,1613.6658957881557,4200.09046839414,31206.705783776295,3981.887363859509,0.0,10319.29922589393,0.0,3843.4205414987837,0.0,10317.82058001582
764,0.0,0.0,0.0,0.0,471574.9180870882,78432.78973016517,0.0,116479.18457240309,70608.20609390097,0.0,0.0,46812.57524835204,40212.04804404786,0.0,0.0,317118.24726148305,0.0,45.10560522723662,8607.475086160952,731.2145522172174,0.0,23.256751055098434,11502.99922367923,0.0,0.0,123401.39307046769,3032.092886795103,3510.5367475670814,9140.794842769417,6380.464997923096,2132.198390068558,0.0,1814.5449549234406,1425.4390462460374,6057.952891730779,9489.706766552315
765,0.0,0.0,0.0,0.0,251994.7198105526,19839.9121784073,89791.39064681674,118150.42049936592,97810.84202502226,0.0,0.0,42616.151904847844,42896.25250687389,0.0,68605.41437521353,140626.5244594001,0.0,27.355241028787578,14261.079317586278,0.0,0.0,26.831191448615296,0.0,0.0,0.0,0.0,0.0,0.0,17299.693074662893,3173.1590819391126,0.0,540.6628245300469,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,511222.31077853194,0.0,0.0,97181.65646937407,146462.93018164742,0.0,0.0,42770.20766431809,52601.61650290685,0.0,36517.50800542392,165821.91908773515,0.0,63.95356577333468,12799.223184414654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917.527507845216,2306.335240695679,116400.98745110213,0.0,609.9593774092998,0.0,3186.615501640678,0.0
767,0.0,0.0,0.0,0.0,424859.5823063223,23222.8140878623,107390.43463820365,118241.05565858334,123079.35019773136,0.0,0.0,39066.592827474116,43400.86010787712,0.0,0.0,167417.56234891136,0.0,0.0,7622.211128517232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.2170799307796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,550822.5578277936,53242.56341191057,0.0,113283.53143700155,148283.88987585646,5568.622273716292,0.0,51784.23858815739,47713.65018134806,0.0,0.0,162408.0979239547,0.0,41.13819027324587,4084.3755960066346,1684.7998044084666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.69614830291698,17933.946121150846,3617.251948703273,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0,498628.7415325932,58315.24284936795,0.0,80561.43583273607,92831.79388720613,0.0,0.0,44952.94201461467,43147.61629042228,0.0,0.0,0.0,0.0,0.0,4539.986236106264,0.0,0.0,31.25465618270441,0.0,0.0,0.0,0.0,0.0,263.273206314817,10554.702152139867,0.0,0.0,273.0352991290122,0.0,920.1769070946793,0.0,0.0
770,0.0,0.0,0.0,0.0,373999.5475886314,41508.589106413245,147902.70847200268,83116.90501108256,162479.05473094303,0.0,0.0,47246.16140029243,48041.057621419925,0.0,0.0,0.0,0.0,0.0,7355.682007216937,0.0,0.0,139.02254219946872,0.0,0.0,0.0,0.0,2951.79380406549,371.1096369300327,23178.220757482373,0.0,0.0,2244.958515259663,1829.5484211584824,2974.82739061224,0.0,0.0
771,0.0,0.0,0.0,0.0,271604.3989657347,0.0,0.0,86485.30419803715,56212.01559824492,0.0,0.0,43662.64333553122,38912.791730987854,0.0,0.0,0.0,0.0,154.63671703606363,14027.37649976644,429.34571830228117,0.0,59.16192733360313,0.0,2532.894908672792,0.0,0.0,9712.169081569167,0.0,31963.81283328874,13081.10248119703,0.0,3379.453390662158,4279.922179452404,1520.6225025422018,0.0,8498.377236970391
772,0.0,0.0,0.0,0.0,690656.9301713695,51537.00426959044,0.0,125930.40130668617,88469.1601962222,0.0,0.0,43712.064277769736,44346.90563675082,0.0,34053.42260506072,0.0,0.0,36.837123694277466,1893.463361719058,0.0,0.0,190.0853542551774,0.0,0.0,0.0,997.141050427894,0.0,0.0,5857.157866692086,0.0,2069.448720041796,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0,305669.5697646659,0.0,0.0,114358.96951454929,119484.93373255426,0.0,0.0,44487.874981669374,46714.84678868752,0.0,0.0,207793.12186368604,142.04594743854324,0.0,18463.728719017796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.798919100462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0,409252.6423821403,0.0,89713.21126368508,90150.48615277893,143099.48540236105,0.0,0.0,44605.70905072785,50725.3040245958,0.0,0.0,266500.098324363,0.0,134.65253222262666,18854.99914285909,290.2657405739008,18.021268170947824,97.45753047602595,17138.92224147534,404.320212344664,0.0,0.0,5553.606656890603,721.3087170482247,25184.222596124113,2934.6443095320783,2340.036241986354,601.0435763097694,0.0,1874.8375098943334,0.0,0.0
775,0.0,0.0,0.0,0.0,40506.13699358427,19024.367861050894,76061.2185296201,66703.41410530021,166085.0751017349,0.0,0.0,48820.69304726623,48379.367753869265,51229.29986221641,0.0,0.0,634.6984642978015,38.51337530183648,10767.345539848458,826.0893377460617,225.5155925812871,15.856296333565348,0.0,0.0,2688.322058456594,157182.4988701629,3435.260618606396,3381.4125320985772,29080.900108987997,5668.374727392766,0.0,2887.121882467635,0.0,4343.23045293633,0.0,10265.019767455162
776,0.0,0.0,0.0,0.0,282102.4917393759,79451.91803435063,20424.503514913773,109622.66452547241,115677.38688322541,0.0,0.0,38349.53761521156,45453.49624703506,0.0,0.0,0.0,0.0,0.0,1462.811446288024,0.0,0.0,0.0,0.0,2025.9785181791897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0,921136.6874798642,0.0,0.0,85272.76724502278,191577.917243325,0.0,0.0,49932.79668124155,45624.027637643354,0.0,93187.3973537186,102929.1944387452,0.0,0.0,7397.2370137796615,0.0,0.0,0.0,0.0,1143.5907576642198,0.0,0.0,579.6328088643708,909.3575361593073,22769.932420410958,2153.8796857684797,2055.185049476576,5308.390696821002,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,0.0,925127.4432199302,0.0,0.0,160894.02077316723,83273.11567921157,0.0,0.0,47343.933597550924,42245.39982213143,0.0,107651.03868164436,0.0,0.0,0.0,4722.2417797177495,0.0,0.0,31.525320437806712,0.0,0.0,210492.678926517,137235.5628458821,746.2127012175584,323.7141356822948,6461.915166925609,1819.9267004639175,2631.356669044207,751.6054193646164,0.0,0.0,0.0,0.0
