-,repair_cost-,repair_time-parallel,repair_time-sequential
125,1887496.1344495516,509.2569612869343,1326.797238607091
126,3013517.8405028214,789.7577190632321,2211.238396818032
127,1396828.913725292,357.1105910731361,953.581589085847
128,342446.621919824,123.31052460864271,278.8805103927836
129,21600000.0,12500.0,12500.0
130,2801648.602310401,760.3721105189568,2072.391542687629
131,2510090.9655397288,654.8548384000128,1812.854052278454
132,786172.8199592999,279.04292610800957,577.7650595421538
133,2826199.5891002347,729.6235846972639,2084.753449789528
134,2925328.9043018757,830.0634331405118,2160.619359992482
135,1267737.9132484505,354.3691605907189,912.6470335289117
136,1499237.089977169,481.7967945739631,1072.7127502615651
137,21600000.0,12500.0,12500.0
138,372701.72047930263,109.79134300980068,290.2484371414181
139,2022316.6010817946,571.0196480254592,1447.23402563714
140,2793513.893916454,729.0231861524042,2040.133981074158
141,2966107.710253031,798.8949126744706,2202.037521507671
142,21600000.0,12500.0,12500.0
143,2082081.6067667464,625.9595923865678,1487.7316940303906
144,349721.65621888306,110.37730277535998,284.08318796894946
145,21600000.0,12500.0,12500.0
146,21600000.0,12500.0,12500.0
147,281703.60672949726,92.75857345022034,225.73337039362497
148,21600000.0,12500.0,12500.0
149,3157105.2782349605,884.9413687839873,2354.4578249141578
150,534948.0400403538,167.24594867403982,414.9114793170564
151,1557431.1654141957,426.84827052472315,1071.967793391479
152,21600000.0,12500.0,12500.0
153,1285361.2751497293,462.4217866641322,923.2296862458411
154,760558.7321934936,203.7063802468955,556.9087687552826
155,3184463.254018683,830.8851712100331,2367.1502597249028
156,1878322.4438505578,487.62539453717943,1301.593752946105
157,2700376.4966830355,709.4450484113471,1963.1321333231758
158,3805617.3758682287,950.109251302246,2773.1455923893595
159,1683883.4076036464,460.87027940448723,1192.7469581172402
160,2629208.246289727,688.0219842121318,1910.0727909792522
161,648528.8435877293,204.47045718625597,483.43090515960233
162,2626893.6670904174,652.4893255563793,1917.3507546064443
163,2000947.0406376997,598.688944336825,1434.0026063623206
164,21600000.0,12500.0,12500.0
165,1111437.3162848512,320.76293596327434,812.4122189710321
166,1868172.1886623658,516.9645898290361,1320.2940131697237
167,21600000.0,12500.0,12500.0
168,2343835.6074265293,720.4059964975114,1685.9558839193112
169,754479.2806179579,228.27866398915288,552.1311152993352
170,586576.6011947095,223.59009987208984,456.28752442060335
171,2030423.35420424,507.8837937656176,1476.520545540748
172,1923012.6639467992,478.73410133152635,1340.7308702770797
173,283561.083992967,117.2167323585657,246.82747929941638
174,21600000.0,12500.0,12500.0
175,2434473.8573222198,585.1537109343551,1747.2455420809597
176,21600000.0,12500.0,12500.0
177,1414360.6157363406,529.4120434467939,1001.9564402995987
178,2331569.8719045995,682.8970981679581,1680.5334345506087
179,492612.1803198767,164.70436109524925,388.22742758336466
180,21600000.0,12500.0,12500.0
181,322246.2614049993,132.041876918768,266.74021333591827
182,1053069.5637257956,328.04212115119225,755.257048707763
183,615750.6385554008,220.3792919095968,458.51300029543216
184,1857469.9101390846,620.3950122841546,1326.4703749877067
185,21600000.0,12500.0,12500.0
186,2504543.0333649013,663.5180690816449,1806.6929725767952
187,3403347.6059613144,910.9017912327478,2553.5832877590765
188,2018937.2523424148,554.0354341835999,1421.933145975546
189,1968461.1817929677,495.56921511377186,1396.715434823212
190,21600000.0,12500.0,12500.0
191,193343.21471437404,67.6903980084466,166.42824245334472
192,21600000.0,12500.0,12500.0
193,1783027.1547830978,562.81040616848,1272.9300456394612
194,1719193.1370657156,447.96901978383903,1205.5639854782457
195,1434501.613005499,459.29959379157606,1003.001274564301
196,2253043.642663385,608.6219042479306,1624.4065231766597
197,565394.8113854487,152.0527475303829,443.0571527963651
198,2653369.554120231,680.9194253878283,1935.3649380325178
199,2133654.6692440133,656.0859254415681,1527.1613986991174
200,589612.508847583,230.71756411335878,461.1426246696919
201,3456759.4345561205,937.9740110437442,2601.297304942075
202,21600000.0,12500.0,12500.0
203,2363075.3983285637,661.1697624133247,1711.7883150035382
204,1640079.3453798674,490.0941299202869,1171.0802202976677
205,21600000.0,12500.0,12500.0
206,2388111.5548187993,715.0970803844874,1749.8669135240814
207,1164440.2983765234,324.8897441203363,852.0283301227312
208,21600000.0,12500.0,12500.0
209,1476240.0984811464,405.9776360407773,1043.8970027408436
210,21600000.0,12500.0,12500.0
211,1116688.746926948,276.03658458657833,774.2390820581943
212,458983.51433207234,144.1843457451213,348.2161613709018
213,870335.6400487898,293.2985979069344,626.8139005434143
214,644104.7910991275,188.76363306075513,462.30253341097097
215,3244478.776476739,914.9670093389058,2417.022189762008
216,2113910.371610252,548.9991057921088,1512.1608291630998
217,2016915.2462368624,564.7421513227214,1414.4287985098701
218,837612.0353365722,271.44990838494783,617.201827706624
219,727041.4560848475,217.29357464683835,551.4954431723868
220,21600000.0,12500.0,12500.0
221,453779.6639881098,154.7680307141914,357.357486122301
222,21600000.0,12500.0,12500.0
223,2915902.885312147,769.2798383307467,2149.748378832934
224,2009066.806198787,547.6673715232,1397.869343150159
225,581551.0318630207,197.99808569407838,465.601657372353
226,21600000.0,12500.0,12500.0
227,869236.8434670148,276.39540386554876,664.4984454623094
228,346601.1460088814,134.45878688503998,289.68333164974223
229,1667503.828448672,449.3047837033624,1179.617285849361
230,1614752.312741812,556.4335421139967,1141.4174763942913
231,3087339.2756478935,936.4969346612626,2301.901307758376
232,408147.20392064675,142.5621285420461,308.9758392145198
233,258110.5256283465,86.51618413426557,217.3288518554981
234,2046111.9026771158,589.1792249266131,1481.9577781287346
235,1474290.361501389,369.9437519723004,1010.9195763012665
236,1014486.5325646076,312.3842253917671,757.406259167454
237,1507897.9115178885,429.51281851323847,1066.8446704906776
238,699451.793578123,274.8378522773888,545.0834342046309
239,1590454.7232288672,458.0756339183288,1152.0406074197563
240,2533055.1099879844,671.2201918814015,1862.498382825577
241,2695745.5480642053,691.9072300894422,1960.1894100546233
242,908125.3134071517,273.21323291146854,704.7792446234124
243,393133.091941693,133.27301629529435,320.21181464492406
244,1902186.6667650454,517.4141322978844,1354.5162145877018
245,21600000.0,12500.0,12500.0
246,1420318.3705168564,389.0107767831372,986.1070233116634
247,1214184.1038020302,314.12438555777453,839.6908752816495
248,1730750.0561958498,468.1072685669762,1224.3312774339474
249,773784.1819643658,240.66422972198077,584.3529001766976
250,2392064.818599943,649.3306368764727,1753.5129686866076
251,1245997.931138331,400.540236826487,861.5829248050808
252,2934777.4855501703,801.5450228114752,2164.3039755671884
253,212749.30833477728,72.32548522558626,185.21102377218028
254,21600000.0,12500.0,12500.0
255,21600000.0,12500.0,12500.0
256,3117863.909353827,895.1902031696967,2325.3336634868165
257,2468794.989137303,594.9139658249152,1775.2804640270626
258,2907146.445707686,832.5057402892637,2150.057854930287
259,1893753.2464010867,500.65555923815947,1328.9876122526732
260,325657.26640012336,135.66475414247998,277.0825268136805
261,269710.595381029,93.15466246298969,225.64224150599605
262,1464689.8240654068,523.5096982304699,1048.0483144504544
263,744423.4594589086,284.02724035558725,561.3286989885152
264,1563143.429409273,389.16099689334396,1070.720133798313
265,505146.13875624875,132.02735313186236,374.3129342950233
266,21600000.0,12500.0,12500.0
267,560847.4620073271,181.57653755401424,433.83596017037166
268,21600000.0,12500.0,12500.0
269,1851761.8755381943,542.0570694232329,1321.1213343127808
270,21600000.0,12500.0,12500.0
271,1681653.815660449,600.9493902787195,1193.286229812253
272,629491.0225994093,259.64998723361913,493.4006030690583
273,341578.4784155017,152.3796085892073,287.66724451495713
274,3101033.402196833,825.1319773233857,2293.0596251456127
275,1701809.0941313563,431.92665630079324,1228.133120397629
276,2081871.0939497647,625.920320893363,1471.0814576376115
277,2132381.7931989348,633.6593054221215,1512.9583672611138
278,2441502.710019138,671.2858640294016,1770.9803514324271
279,3286227.7534630597,858.3044725980595,2459.418207953601
280,965297.8613606066,240.38745155125747,673.6403085866943
281,733307.8539985431,240.56577890052472,564.6431250569392
282,1373008.2850604723,441.2388228384391,953.2771465043271
283,1461981.8951006806,471.3471161524445,1031.6565938650717
284,731610.6740019898,234.8413642856735,570.5509678254024
285,21600000.0,12500.0,12500.0
286,1071041.3605406142,297.85047185645294,746.2095930363697
287,21600000.0,12500.0,12500.0
288,218307.55324258292,79.97041402118741,187.61480065057899
289,757965.6482019349,243.65272493078714,574.861668343484
290,1579462.5215344862,435.49513403849335,1124.9072651996935
291,1585798.5747359074,417.5923424991304,1127.6568087019755
292,452035.8992344939,160.09915014730834,346.48530698116133
293,21600000.0,12500.0,12500.0
294,21600000.0,12500.0,12500.0
295,1641397.2743567626,432.4067594131561,1182.6606091543395
296,1168139.2685321306,403.15067214691845,814.1007355229715
297,21600000.0,12500.0,12500.0
298,2785420.9827228533,782.5079638820671,2040.8048602129995
299,1966873.7006945582,549.53032045736,1400.6287836845236
300,2770788.7736034966,702.1460236636364,2046.3651520580968
301,1877527.0527236373,497.91925413845576,1312.3594645552635
302,1104026.5333085402,339.2241737777133,841.2599601303401
303,189590.20109835244,65.67720996307197,168.6602396701011
304,1276355.1699006385,444.72309270725003,972.9484090545106
305,2899247.8729199567,770.6724758168258,2131.9278788188926
306,1454795.0374726981,420.6349658319379,1016.5811852275642
307,214548.28812249008,82.78006526402397,186.02949068921308
308,21600000.0,12500.0,12500.0
309,1671985.5097940385,500.7316761220672,1161.9565482168114
310,489778.9655420905,191.80218792157604,373.4585794632582
311,1474172.8149872634,458.8463933078949,1072.7281487812909
312,1492962.3749558397,475.7749504436597,1053.0115122604436
313,2061903.2575547032,570.6828079043022,1450.1480181556717
314,3096244.7869931534,797.6439511631096,2299.6361753490714
315,2356225.5638617575,610.8361205267302,1692.6201057916826
316,21600000.0,12500.0,12500.0
317,21600000.0,12500.0,12500.0
318,2559962.2388365963,766.1815515809756,1864.847285922142
319,21600000.0,12500.0,12500.0
320,2714591.916698991,806.3547735679488,1991.3034967359838
321,570113.4018826183,186.39057460600316,414.31681531048
322,1939779.204315372,482.52050549866516,1358.5328528325842
323,1045875.583868523,299.4776949824076,757.8063389646567
324,1115722.5770279474,367.80630265757264,792.6525384491139
325,2980295.506082631,841.0334206365887,2210.677171774282
326,21600000.0,12500.0,12500.0
327,2846066.16469418,793.7058223621056,2085.1104559320556
328,2010887.2388665082,559.5687714956064,1415.4387308548385
329,615273.9379055378,204.46254688929915,456.23780985510996
330,2170827.3373636147,660.3928810913728,1573.314604476733
331,134078.71099907928,50.240960276831984,118.90495789685482
332,837252.5864056895,276.91752747523833,633.6620541955986
333,1649885.1741270698,480.31631236724803,1192.6312680564783
334,1937889.37109061,620.4772995142794,1365.614857639132
335,1409538.3377817313,381.60888435748143,987.490606967331
336,185786.44406031768,59.22078649535038,165.39635293257322
337,1632498.7789843862,487.11460463076025,1140.7320066799007
338,21600000.0,12500.0,12500.0
339,1565167.318907301,444.68759239179843,1125.3781048376188
340,21600000.0,12500.0,12500.0
341,309726.17708621954,98.7429008893418,251.85941954912516
342,1321912.0542301985,365.2729685193326,947.6125943122612
343,1205386.488889648,344.1022372665861,855.911679093108
344,1005893.4232293351,372.59677151715545,757.38421193745
345,1051728.4986374192,268.8328619474062,742.2224371021389
346,1391566.1788655384,422.48953727018085,983.2954787776481
347,665324.8538250698,193.87687581656678,521.396714092384
348,372872.73271440674,137.4710637388847,299.26110014639954
349,21600000.0,12500.0,12500.0
350,769446.9449043861,255.66148845269436,583.2328267047814
351,331365.5861402244,108.36401591085577,257.90801552514483
352,688832.1896032329,269.3140081624,538.9589166088576
353,21600000.0,12500.0,12500.0
354,685833.8899420331,181.45959112199034,529.7032275690842
355,346846.9074356974,117.46096196522365,262.084940945499
356,1506696.714937146,451.68760784523874,1089.9159464689285
357,2140481.923841458,637.7227594418341,1534.7018468848282
358,1637844.7731951165,460.42577522576954,1121.987987248277
359,2780064.4983075624,725.118591201355,2044.146570067551
360,2560325.60037494,696.3120821946881,1863.9194387620742
361,1573434.5250223542,543.9968474467055,1114.899124075724
362,671583.8025811224,179.71240688140475,502.60489686506554
363,1619998.5827149022,520.4063500720383,1159.9248556831963
364,316015.5228916714,90.97493167334397,262.7932173001371
365,1239144.7842050036,399.88851001951645,872.98484048637
366,332981.27135950123,108.12731776294194,253.78494383209662
367,1831211.7892202677,563.2591819666657,1287.4716494322645
368,2789370.0231345193,769.7862025090686,2053.958567638452
369,2051935.3783191184,573.5428175159599,1479.9155425085237
370,21600000.0,12500.0,12500.0
371,3789609.9444296663,992.3342238851612,2878.9379491446157
372,21600000.0,12500.0,12500.0
373,21600000.0,12500.0,12500.0
374,2115007.974060688,528.9329276562028,1473.7570733489652
375,1076540.3659560815,344.62876329179744,791.1963871745941
376,21600000.0,12500.0,12500.0
377,1259707.1663915839,427.3625017359309,897.3365848505957
378,21600000.0,12500.0,12500.0
379,779247.2758821636,209.80683128992982,541.3688523072644
380,541920.7342068607,212.27395598041963,418.0843701696519
381,21600000.0,12500.0,12500.0
382,976929.6553401927,256.271123536867,698.0503984409522
383,1542736.6968451012,523.8325787883683,1117.546414696888
384,21600000.0,12500.0,12500.0
385,865955.4115171127,345.643662044288,656.6356372276741
386,21600000.0,12500.0,12500.0
387,1473698.0673172383,410.49337329508927,1052.7968026863264
388,1088768.9226603482,309.76378353681565,789.5675662194125
389,21600000.0,12500.0,12500.0
390,2242814.6362960106,623.569271806113,1588.1606794453396
391,1862851.0383943128,497.91847163954475,1321.7453332823254
392,2986448.6845038775,817.9239724971917,2214.522557499068
393,1817475.5095131854,561.7783461436161,1277.6688394390858
394,1219263.8742360307,325.31764833007526,856.4925819038443
395,2994802.5754209887,828.0368823816533,2202.628449755126
396,21600000.0,12500.0,12500.0
397,2678872.2896519806,666.7972949403521,1962.6996172313593
398,21600000.0,12500.0,12500.0
399,21600000.0,12500.0,12500.0
400,2763150.1163283284,774.2161975563453,2024.550723047182
401,2401855.59704107,609.5507769551934,1725.1113597976068
402,2805041.0990354843,750.9167577156934,2059.1218206954472
403,3214896.4476972823,872.1601050587655,2395.648695603852
404,2381509.1456323145,699.6670858923464,1705.0384052290447
405,21600000.0,12500.0,12500.0
406,3354027.886201147,963.2825254191724,2519.3258848637606
407,245830.60993054352,96.13791949578878,211.40740908575813
408,21600000.0,12500.0,12500.0
409,697451.1009961088,189.8045979118208,532.6560934818688
410,21600000.0,12500.0,12500.0
411,717405.7341215049,199.5176540999072,535.6636537688416
412,502200.58309643384,178.35184515454716,377.1082814580169
413,2712330.6818898525,753.6788934503261,1973.28459719424
414,2013265.8846510919,566.4646200357304,1441.404919582305
415,1891303.1202274158,557.7585586824279,1356.5703137355238
416,1465008.3382734547,416.5343648221952,1041.213080131051
417,2161297.1492571663,473.58852520210417,1370.878881960763
418,21600000.0,12500.0,12500.0
419,1380533.738799982,476.3910031411959,983.7437992099076
420,396651.4743584266,135.21549066970525,317.31885892202
421,1225759.8910189525,475.2482288287572,855.3692194630848
422,2514730.1059621344,751.6877391639562,1849.0103538341252
423,2516053.3704343927,687.3833490815028,1842.752382686083
424,2148269.1485651345,566.8691148686496,1534.6738643489812
425,437577.31910486496,149.0936263335305,347.9412903494402
426,1891344.4801696672,525.7027147853951,1364.4112846695982
427,487535.7560188635,174.11547300970244,379.4565985059667
428,1113813.0103502315,330.3708980428065,784.9529209995253
429,339572.52044239256,114.05650405846279,270.8516736279345
430,206233.7486792312,74.21292014186604,182.1642165851446
431,2316198.783870453,591.2149181891648,1667.103922765701
432,266812.83951986383,92.74638361369438,220.64441684141224
433,21600000.0,12500.0,12500.0
434,1037372.410974448,344.96074114608956,768.7707310815854
435,21600000.0,12500.0,12500.0
436,561387.5916365868,220.7324359143005,435.57091059694994
437,21600000.0,12500.0,12500.0
438,2101531.2970278566,641.582219665728,1490.2031676883819
439,1081826.6715010917,311.5270158813019,759.958239611759
440,1503385.1134395194,487.8734593806595,1066.4195230941689
441,21600000.0,12500.0,12500.0
442,1221211.9000955157,325.1236901089389,882.3022067541025
443,936584.3085994232,254.08261487256135,701.4713654202852
444,691167.4928698628,223.55387801688317,511.468947846111
445,579653.7734601707,240.67163887014823,448.30031201273084
446,2201712.5190895856,623.68709521184,1592.196098666301
447,1501179.6501777382,476.39769308721486,1079.03456128717
448,1888641.1416945953,574.3927880340466,1344.4309730789914
449,2973665.518715523,763.9569887216439,2206.9276420666974
450,2842016.6798540885,749.7423750600321,2095.1990482920282
451,519248.14684995025,202.15803778943675,400.77791879394346
452,1920339.38204821,523.3180160044498,1359.8242098777682
453,21600000.0,12500.0,12500.0
454,912246.949251788,288.696944662133,684.8318848163082
455,1622221.13454661,499.70162574371597,1191.2549583234204
456,2945359.2427713624,741.802264518667,2172.311636371601
457,1176710.2797209364,358.49354671760653,854.9184550797007
458,21600000.0,12500.0,12500.0
459,1083443.0863008818,268.8266523200777,766.0572820785052
460,21600000.0,12500.0,12500.0
461,2251695.7600870808,597.0182836899015,1599.7077335434258
462,1075502.5613616158,361.74727276733165,786.7777161017395
463,3027162.8826293894,814.2439511631095,2229.036047389729
464,501706.56863814313,199.80952387288713,381.30273005487595
465,2436000.518811297,653.8141423823615,1771.7389660256797
466,2195118.013875447,622.2554060103479,1560.8163150520036
467,1372888.2938101362,347.0131714335382,971.9475121424495
468,845114.7682285456,321.2396328651407,620.4376979944667
469,450817.563327551,130.65303235166812,348.9449737445194
470,1191496.3528654051,435.52605268423275,852.3346195841482
471,21600000.0,12500.0,12500.0
472,1019550.8361210003,336.7538294394345,732.8004419553251
473,21600000.0,12500.0,12500.0
474,1956748.643382097,632.8162954873958,1387.2916817209534
475,21600000.0,12500.0,12500.0
476,21600000.0,12500.0,12500.0
477,588803.3780128938,286.9985535365908,456.89752960542734
478,21600000.0,12500.0,12500.0
479,21600000.0,12500.0,12500.0
480,2425642.9708783464,666.5339525948133,1749.0673958659647
481,2797185.748315259,725.1880867222271,2041.6999781601805
482,1479829.0238859593,479.27821261486355,1039.6408145960775
483,193631.6700936123,65.95819621704958,169.0231470634909
484,193256.91273360196,69.38656474164067,170.20472708760954
485,21600000.0,12500.0,12500.0
486,1737456.165878956,456.22838930931346,1235.4191595256343
487,1544449.2168742013,428.62113747774475,1115.289484627886
488,21600000.0,12500.0,12500.0
489,293431.251433533,109.6239950110264,225.77975621281203
490,3207727.028822582,880.6592027094334,2396.3312939399448
491,1166751.2982905172,352.2453496490167,816.1587835421325
492,2446142.359244859,668.3939770804353,1766.0523097763983
493,834583.8545626227,228.3536213478714,580.5871529928814
494,1940660.176817504,518.6831567503498,1394.9609855188855
495,1998157.0519592504,596.8259681076347,1423.8540953491975
496,1328539.5152906498,411.16942889197526,947.4830331705905
497,267550.2813835689,95.94090852533483,238.1621951663684
498,1183062.017147172,318.8332995090803,803.7957967359957
499,3695874.8183816825,975.6636576146443,2806.1420645397443
500,1792574.8950501692,511.99800074087165,1263.6511830757395
501,624646.3496342332,203.90720822207916,491.0511348717507
502,2246718.7046633502,602.0300174817728,1639.0642117072146
503,387901.3312204082,134.63377832055605,297.7576436450785
504,3043970.50170017,803.4949111763054,2258.5057505393274
505,1470358.7916110016,512.8773297347979,1046.8007274189567
506,913551.190725538,292.2854489902144,673.692098153627
507,843731.3025637846,396.8269138864929,652.169437537749
508,744429.8362843974,279.529985260592,578.7303422697106
509,3248268.1146572432,865.208063921565,2429.338634675667
510,21600000.0,12500.0,12500.0
511,243881.685198571,75.40519836678992,197.96318227915623
512,2404591.306937942,702.0729206506111,1744.036348925522
513,2658052.411501866,716.9976068314248,1942.8642603728413
514,790182.3522949691,274.2951950470944,604.3420418220744
515,1880758.258757277,592.4198578872589,1347.8406912997532
516,21600000.0,12500.0,12500.0
517,1681945.2113506105,522.31806770615,1211.734008466821
518,21600000.0,12500.0,12500.0
519,2297283.217661738,654.1579841627135,1638.0398544880034
520,21600000.0,12500.0,12500.0
521,21600000.0,12500.0,12500.0
522,1422258.6611863887,406.7303616316742,1017.9704755520737
523,692167.0628769542,231.28115380910717,522.5513943516963
524,1109425.4315407341,334.24547894846916,761.7060240509647
525,801070.4980510259,206.68193712307288,593.8389919160841
526,1324765.2954369963,354.29746097735125,927.6142177324764
527,2021967.0348739426,505.8529967797248,1443.2354754866699
528,1297345.9452716133,368.3680915982806,884.8925476124194
529,395135.5187232023,146.66569297267407,316.97949276978255
530,21600000.0,12500.0,12500.0
531,1161143.99893453,370.423356809203,861.5397115759802
532,2117305.3342500553,645.8149747853479,1496.6200764518765
533,489806.27655267663,169.29461416096512,400.7117900154926
534,2033856.1026842657,655.8966994457767,1467.201753619108
535,21600000.0,12500.0,12500.0
536,21600000.0,12500.0,12500.0
537,21600000.0,12500.0,12500.0
538,681540.7835256277,208.16934082257598,523.2625256107277
539,1215007.3262935155,380.20701385860787,891.6373538472021
540,1388193.7981384157,361.1940028563355,982.3810901146535
541,2965909.6017698743,804.4801853422423,2189.49109732221
542,21600000.0,12500.0,12500.0
543,449730.62049886887,126.17694409785496,338.86211370391686
544,1327118.766450193,400.9807217096703,950.5098897680894
545,21600000.0,12500.0,12500.0
546,21600000.0,12500.0,12500.0
547,2049884.2426620384,554.7128035912831,1441.5711175078986
548,430998.1533676072,175.43024265579265,347.2551444482826
549,1804429.3196172547,592.616067251575,1296.7158171141984
550,1311958.207408312,368.7533475359827,921.0974175203296
551,2232438.6550646173,601.2194147100681,1585.505908963
552,667795.2862993865,284.7064775333248,518.3063325674617
553,1097791.5605888106,341.61909479845264,776.8345156410451
554,3326544.7404354527,983.3668343253095,2492.9344596865653
555,935878.1981503054,292.30461889832725,675.2230415996819
556,21600000.0,12500.0,12500.0
557,21600000.0,12500.0,12500.0
558,2481533.158230604,704.1824251049153,1813.2561178663257
559,3147121.6011536825,857.4867463137765,2347.57284370376
560,460284.2463914471,136.30384491364657,373.2093465866176
561,1694198.676500403,493.3554645894592,1182.7332866433142
562,3330714.8152849227,897.3431225610072,2493.129092246572
563,472974.11270232685,223.10152885696402,375.6848181864296
564,2203837.0228726626,547.216025441568,1596.4309281085395
565,2577875.758351145,755.8372871275977,1900.308108393855
566,447626.3837533216,146.83860521697324,331.54461352751105
567,673993.5221683478,179.6628769912914,513.6390487880881
568,532343.6944194257,165.590863561233,410.50009935687115
569,790059.7643506429,221.90898101451913,578.2024290627896
570,21600000.0,12500.0,12500.0
571,462782.1246956486,155.7987979450116,360.6863485719719
572,153949.37204595015,72.41698389767038,134.73092496045663
573,1267066.0210199899,336.18998071485925,911.898466834669
574,21600000.0,12500.0,12500.0
575,741813.5369990374,284.44395695387766,587.5940491401253
576,3266764.6580875684,845.3605294223386,2440.1841683872194
577,1688455.93247548,538.2888320075512,1210.4583737414882
578,2205884.162926728,659.2410571281152,1573.472385394488
579,1690907.0758212577,437.375722572192,1176.889919080699
580,21600000.0,12500.0,12500.0
581,1476319.6416977088,362.3809762890658,1034.8767750224438
582,741878.5593580087,229.81877732228935,579.7040588469251
583,3047085.209073637,865.9021492837603,2265.2973718730536
584,21600000.0,12500.0,12500.0
585,21600000.0,12500.0,12500.0
586,1621960.3795046918,537.3697707015813,1173.980807058649
587,2726530.7331648036,735.3897119029504,2003.0209382440191
588,3012719.630811134,894.7514824355729,2231.8547440555935
589,1206940.603953113,421.6442711674424,877.9343051428893
590,1072840.861457256,314.6699592962641,766.1848017203741
591,3271564.8551002843,959.4438135322223,2453.600389540914
592,156425.2072903872,53.239997491343985,137.96716583702394
593,2050791.9067035317,628.8082542534245,1456.1588380360656
594,1252784.5932229839,334.6508374759491,904.9494362649004
595,21600000.0,12500.0,12500.0
596,2089962.2561655191,573.3227669389294,1491.2785195782728
597,728866.3533425649,234.36415639334854,564.0338067486779
598,1659956.6437528464,430.6720615456792,1178.6661256359478
599,3599429.51266861,931.9581212062235,2718.187841338738
600,935530.598363793,308.4648148399815,636.5357598559799
601,1202492.6294340831,337.55124476395207,846.7666670957025
602,1438463.9003599917,426.37358335598833,1028.4311879375873
603,21600000.0,12500.0,12500.0
604,1516182.011537521,477.71536682177515,1074.3597709095473
605,756624.2991851084,289.2252636286272,569.005275857706
606,1096339.0497993794,376.26990291432026,785.3613063071854
607,2414737.392004147,663.6384011410895,1730.695056926514
608,326283.57175465237,155.02935899208526,280.6328430433168
609,21600000.0,12500.0,12500.0
610,1731085.4459228455,517.9116457125238,1216.403386708753
611,337622.4612731263,105.5178916996036,261.53376636737914
612,1966752.701015342,474.0094718598527,1381.2718518296338
613,811344.5089276455,246.33437039935356,594.3063186471372
614,21600000.0,12500.0,12500.0
615,2492000.9367409055,753.9090631706059,1818.5615133163012
616,1607418.5432266877,604.976968407322,1155.1266783013584
617,231162.30509365667,84.14400424708798,198.89929515967643
618,1782595.6041270385,582.1497651395969,1272.021744563984
619,21600000.0,12500.0,12500.0
620,21600000.0,12500.0,12500.0
621,1784385.811581653,590.7167931079388,1256.1381152056083
622,888018.1026191302,284.54911994498065,622.1817304990037
623,681159.2024015695,265.9523289475104,510.90920863795054
624,3010162.899711296,800.3143775873917,2229.569691774165
625,1219968.7737475839,431.132749408875,914.1114539734067
626,21600000.0,12500.0,12500.0
627,21600000.0,12500.0,12500.0
628,21600000.0,12500.0,12500.0
629,942092.8675526845,302.0246658521349,649.1007299476595
630,1767315.218276829,646.7506376481729,1267.545484086443
631,1007840.8660020849,356.75732546101176,743.2312268516143
632,2026347.4350931025,599.9238384333285,1457.420937783317
633,21600000.0,12500.0,12500.0
634,21600000.0,12500.0,12500.0
635,584570.4565402672,204.6873004713686,453.19581030776186
636,1562191.111670167,506.6138155505997,1120.8457979623463
637,431783.2398018308,204.84834722494767,348.86045236873093
638,645558.8612588499,297.26128338840624,512.377384263761
639,1487296.1537727292,404.93936161649,1040.7579407796977
640,1373308.9100260092,465.19563557949976,957.141589017257
641,2048940.8206423316,625.1486409849088,1463.3158541737998
642,646734.8646806111,248.8854852902752,480.20741549023495
643,21600000.0,12500.0,12500.0
644,21600000.0,12500.0,12500.0
645,21600000.0,12500.0,12500.0
646,2669976.7538046413,763.5115388237067,1958.1893153577623
647,2896378.5052083386,715.1185067828737,2120.960921154797
648,21600000.0,12500.0,12500.0
649,21600000.0,12500.0,12500.0
650,21600000.0,12500.0,12500.0
651,2192757.715320036,657.4035744727937,1602.4576894249935
652,2216845.060335812,600.9441122150629,1586.5061206990158
653,1685027.4373035643,557.9728425015456,1190.2439485190826
654,21600000.0,12500.0,12500.0
655,238734.37182346513,75.32011016770798,203.44257597865194
656,469222.79254580365,158.68497677314613,360.2864124755074
657,21600000.0,12500.0,12500.0
658,1020640.9678279422,321.3846704237074,722.551292805753
659,769159.8858450687,281.29940180626244,588.6510819906227
660,3168560.288482821,806.902045103552,2351.1932058035195
661,869633.9394751418,252.4817159764294,606.9100116069893
662,1434599.4214092768,411.6351171456379,1017.712245004352
663,1964917.3819956493,638.636983644811,1393.9592576554323
664,625876.6152129997,234.17987943435196,476.57987867981615
665,288128.8391115058,118.61948626339198,239.83398175503078
666,267951.57974938664,86.42225798029163,227.24256874804553
667,371847.4554851588,140.64067145904252,288.64646433304597
668,2157026.5323528033,620.271734997216,1545.5332747180335
669,1059747.4754511504,400.05313125194004,749.9449812438385
670,1153210.3587026857,404.5871206110036,847.300641281965
671,21600000.0,12500.0,12500.0
672,1153045.959811926,411.8023125373283,848.1572455027326
673,352513.7422778798,105.32410343295997,286.3430331850882
674,971333.8957496415,313.7406032357144,723.159350451592
675,2100821.8659958956,519.7307502250696,1473.949198739315
676,21600000.0,12500.0,12500.0
677,1364826.5195241151,402.7867252902049,949.6427385536543
678,2876073.3864643993,765.297981913536,2120.1741750596534
679,3188210.4615398995,841.2753195731236,2378.5914491679664
680,861181.6421833558,251.91257275431354,636.298847553434
681,2322264.4774014107,640.1935237276737,1666.9369355577069
682,21600000.0,12500.0,12500.0
683,1928415.9254657805,505.72491367595586,1376.927475208072
684,2042949.32259799,568.0611705247233,1478.8239675356378
